Date,Adj Close
2020-01-02,21.420000076293945
2020-01-03,21.200000762939453
2020-01-06,21.190000534057617
2020-01-07,21.489999771118164
2020-01-08,21.43000030517578
2020-01-09,21.940000534057617
2020-01-10,21.479999542236328
2020-01-13,21.989999771118164
2020-01-14,21.459999084472656
2020-01-15,21.25
2020-01-16,21.84000015258789
2020-01-17,21.760000228881836
2020-01-21,21.90999984741211
2020-01-22,22.040000915527344
2020-01-23,21.520000457763672
2020-01-24,21.8700008392334
2020-01-27,22.479999542236328
2020-01-28,22.670000076293945
2020-01-29,22.5
2020-01-30,22.530000686645508
2020-01-31,21.110000610351562
2020-02-03,21.030000686645508
2020-02-04,21.68000030517578
2020-02-05,21.809999465942383
2020-02-06,21.0
2020-02-07,21.1299991607666
2020-02-10,21.15999984741211
2020-02-11,21.079999923706055
2020-02-12,21.0
2020-02-13,20.59000015258789
2020-02-14,20.610000610351562
2020-02-18,20.59000015258789
2020-02-19,20.8799991607666
2020-02-20,20.200000762939453
2020-02-21,19.959999084472656
2020-02-24,19.110000610351562
2020-02-25,19.520000457763672
2020-02-26,19.030000686645508
2020-02-27,19.31999969482422
2020-02-28,19.309999465942383
2020-03-02,19.579999923706055
2020-03-03,18.889999389648438
2020-03-04,19.219999313354492
2020-03-05,18.940000534057617
2020-03-06,17.920000076293945
2020-03-09,15.479999542236328
2020-03-10,15.789999961853027
2020-03-11,15.329999923706055
2020-03-12,13.930000305175781
2020-03-13,14.039999961853027
2020-03-16,11.949999809265137
2020-03-17,10.649999618530273
2020-03-18,8.359999656677246
2020-03-19,8.619999885559082
2020-03-20,8.529999732971191
2020-03-23,9.770000457763672
2020-03-24,9.600000381469727
2020-03-25,9.579999923706055
2020-03-26,11.0
2020-03-27,11.350000381469727
2020-03-30,12.350000381469727
2020-03-31,11.949999809265137
2020-04-01,11.050000190734863
2020-04-02,10.970000267028809
2020-04-03,10.5600004196167
2020-04-06,11.079999923706055
2020-04-07,11.359999656677246
2020-04-08,12.75
2020-04-09,13.619999885559082
2020-04-13,12.600000381469727
2020-04-14,13.5
2020-04-15,13.1899995803833
2020-04-16,12.619999885559082
2020-04-17,13.949999809265137
2020-04-20,13.529999732971191
2020-04-21,13.729999542236328
2020-04-22,13.869999885559082
2020-04-23,15.0
2020-04-24,15.180000305175781
2020-04-27,15.600000381469727
2020-04-28,15.5
2020-04-29,16.75
2020-04-30,16.170000076293945
2020-05-01,15.619999885559082
2020-05-04,15.670000076293945
2020-05-05,17.030000686645508
2020-05-06,16.299999237060547
2020-05-07,17.260000228881836
2020-05-08,17.479999542236328
2020-05-11,16.889999389648438
2020-05-12,15.65999984741211
2020-05-13,15.369999885559082
2020-05-14,15.420000076293945
2020-05-15,15.609999656677246
2020-05-18,17.34000015258789
2020-05-19,16.649999618530273
2020-05-20,17.579999923706055
2020-05-21,17.059999465942383
2020-05-22,17.15999984741211
2020-05-26,17.860000610351562
2020-05-27,18.020000457763672
2020-05-28,17.25
2020-05-29,17.489999771118164
2020-06-01,18.459999084472656
2020-06-02,18.3799991607666
2020-06-03,18.170000076293945
2020-06-04,17.809999465942383
2020-06-05,18.459999084472656
2020-06-08,18.239999771118164
2020-06-09,17.979999542236328
2020-06-10,17.510000228881836
2020-06-11,15.989999771118164
2020-06-12,16.760000228881836
2020-06-15,17.260000228881836
2020-06-16,17.309999465942383
2020-06-17,17.010000228881836
2020-06-18,16.959999084472656
2020-06-19,17.209999084472656
2020-06-22,16.989999771118164
2020-06-23,17.239999771118164
2020-06-24,15.989999771118164
2020-06-25,15.640000343322754
2020-06-26,14.770000457763672
2020-06-29,15.550000190734863
2020-06-30,15.9399995803833
2020-07-01,16.260000228881836
2020-07-02,16.110000610351562
2020-07-06,15.899999618530273
2020-07-07,15.779999732971191
2020-07-08,15.75
2020-07-09,15.6899995803833
2020-07-10,15.680000305175781
2020-07-13,15.84000015258789
2020-07-14,15.850000381469727
2020-07-15,16.670000076293945
2020-07-16,16.3799991607666
2020-07-17,16.860000610351562
2020-07-20,16.200000762939453
2020-07-21,16.520000457763672
2020-07-22,16.469999313354492
2020-07-23,16.940000534057617
2020-07-24,16.579999923706055
2020-07-27,16.81999969482422
2020-07-28,16.700000762939453
2020-07-29,17.049999237060547
2020-07-30,17.049999237060547
2020-07-31,17.100000381469727
2020-08-03,17.479999542236328
2020-08-04,19.43000030517578
2020-08-05,19.540000915527344
2020-08-06,19.979999542236328
2020-08-07,20.1299991607666
2020-08-10,20.520000457763672
2020-08-11,20.549999237060547
2020-08-12,21.440000534057617
2020-08-13,21.549999237060547
2020-08-14,21.5
2020-08-17,21.0
2020-08-18,21.18000030517578
2020-08-19,21.43000030517578
2020-08-20,21.09000015258789
2020-08-21,20.559999465942383
2020-08-24,20.790000915527344
2020-08-25,20.899999618530273
2020-08-26,20.690000534057617
2020-08-27,21.389999389648438
2020-08-28,21.670000076293945
2020-08-31,21.81999969482422
2020-09-01,22.110000610351562
2020-09-02,22.520000457763672
2020-09-03,21.65999984741211
2020-09-04,20.959999084472656
2020-09-08,21.389999389648438
2020-09-09,21.75
2020-09-10,21.719999313354492
2020-09-11,21.899999618530273
2020-09-14,23.110000610351562
2020-09-15,23.770000457763672
2020-09-16,24.280000686645508
2020-09-17,23.670000076293945
2020-09-18,24.260000228881836
2020-09-21,22.989999771118164
2020-09-22,23.31999969482422
2020-09-23,22.43000030517578
2020-09-24,22.200000762939453
2020-09-25,22.600000381469727
2020-09-28,23.1200008392334
2020-09-29,23.079999923706055
2020-09-30,23.719999313354492
2020-10-01,23.3700008392334
2020-10-02,22.959999084472656
2020-10-05,23.469999313354492
2020-10-06,23.6200008392334
2020-10-07,24.350000381469727
2020-10-08,24.209999084472656
2020-10-09,24.670000076293945
2020-10-12,24.530000686645508
2020-10-13,24.56999969482422
2020-10-14,23.3799991607666
2020-10-15,23.790000915527344
2020-10-16,23.489999771118164
2020-10-19,22.979999542236328
2020-10-20,22.799999237060547
2020-10-21,22.440000534057617
2020-10-22,22.170000076293945
2020-10-23,22.18000030517578
2020-10-26,20.8799991607666
2020-10-27,21.010000228881836
2020-10-28,20.440000534057617
2020-10-29,21.040000915527344
2020-10-30,20.969999313354492
2020-11-02,20.709999084472656
2020-11-03,21.639999389648438
2020-11-04,21.31999969482422
2020-11-05,21.420000076293945
2020-11-06,21.079999923706055
2020-11-09,23.760000228881836
2020-11-10,23.829999923706055
2020-11-11,23.1299991607666
2020-11-12,23.229999542236328
2020-11-13,24.0
2020-11-16,23.860000610351562
2020-11-17,23.290000915527344
2020-11-18,22.450000762939453
2020-11-19,21.6299991607666
2020-11-20,22.030000686645508
2020-11-23,21.81999969482422
2020-11-24,22.729999542236328
2020-11-25,21.93000030517578
2020-11-27,22.940000534057617
2020-11-30,23.15999984741211
2020-12-01,23.049999237060547
2020-12-02,23.219999313354492
2020-12-03,23.290000915527344
2020-12-04,24.100000381469727
2020-12-07,24.639999389648438
2020-12-08,25.229999542236328
2020-12-09,25.649999618530273
2020-12-10,26.979999542236328
2020-12-11,25.670000076293945
2020-12-14,25.770000457763672
2020-12-15,27.239999771118164
2020-12-16,30.0
2020-12-17,30.8799991607666
2020-12-18,29.719999313354492
2020-12-21,29.850000381469727
2020-12-22,30.3700008392334
2020-12-23,30.540000915527344
2020-12-24,30.309999465942383
2020-12-28,29.729999542236328
2020-12-29,29.459999084472656
2020-12-30,29.43000030517578
2020-12-31,29.899999618530273
2021-01-04,29.299999237060547
2021-01-05,28.56999969482422
2021-01-06,28.84000015258789
2021-01-07,29.0
2021-01-08,28.260000228881836
2021-01-11,28.09000015258789
2021-01-12,28.639999389648438
2021-01-13,29.40999984741211
2021-01-14,28.770000457763672
2021-01-15,28.479999542236328
2021-01-19,29.329999923706055
2021-01-20,29.25
2021-01-21,30.600000381469727
2021-01-22,31.200000762939453
2021-01-25,32.20000076293945
2021-01-26,32.0
2021-01-27,28.649999618530273
2021-01-28,29.809999465942383
2021-01-29,29.280000686645508
2021-02-01,28.920000076293945
2021-02-02,31.15999984741211
2021-02-03,31.15999984741211
2021-02-04,32.61000061035156
2021-02-05,32.5099983215332
2021-02-08,32.81999969482422
2021-02-09,32.150001525878906
2021-02-10,31.799999237060547
2021-02-11,31.5
2021-02-12,31.469999313354492
2021-02-16,31.5
2021-02-17,31.350000381469727
2021-02-18,30.6299991607666
2021-02-19,31.65999984741211
2021-02-22,31.1299991607666
2021-02-23,31.700000762939453
2021-02-24,32.40999984741211
2021-02-25,31.100000381469727
2021-02-26,31.389999389648438
2021-03-01,32.20000076293945
2021-03-02,31.030000686645508
2021-03-03,30.389999389648438
2021-03-04,29.170000076293945
2021-03-05,29.450000762939453
2021-03-08,28.940000534057617
2021-03-09,30.639999389648438
2021-03-10,30.709999084472656
2021-03-11,31.25
2021-03-12,31.389999389648438
2021-03-15,31.06999969482422
2021-03-16,30.450000762939453
2021-03-17,31.979999542236328
2021-03-18,33.349998474121094
2021-03-19,33.83000183105469
2021-03-22,34.02000045776367
2021-03-23,32.16999816894531
2021-03-24,30.110000610351562
2021-03-25,30.079999923706055
2021-03-26,30.8700008392334
2021-03-29,30.950000762939453
2021-03-30,31.90999984741211
2021-03-31,31.809999465942383
2021-04-01,31.399999618530273
2021-04-05,30.84000015258789
2021-04-06,32.369998931884766
2021-04-07,31.889999389648438
2021-04-08,33.599998474121094
2021-04-09,33.7599983215332
2021-04-12,33.65999984741211
2021-04-13,32.970001220703125
2021-04-14,33.06999969482422
2021-04-15,34.040000915527344
2021-04-16,34.09000015258789
2021-04-19,34.689998626708984
2021-04-20,33.459999084472656
2021-04-21,34.79999923706055
2021-04-22,34.86000061035156
2021-04-23,35.43000030517578
2021-04-26,34.95000076293945
2021-04-27,34.43000030517578
2021-04-28,34.939998626708984
2021-04-29,35.18000030517578
2021-04-30,35.5
2021-05-03,35.959999084472656
2021-05-04,33.0
2021-05-05,32.529998779296875
2021-05-06,32.2599983215332
2021-05-07,32.81999969482422
2021-05-10,30.690000534057617
2021-05-11,30.799999237060547
2021-05-12,29.969999313354492
2021-05-13,30.549999237060547
2021-05-14,31.959999084472656
2021-05-17,31.540000915527344
2021-05-18,31.75
2021-05-19,31.549999237060547
2021-05-20,32.130001068115234
2021-05-21,32.83000183105469
2021-05-24,32.529998779296875
2021-05-25,31.8700008392334
2021-05-26,31.799999237060547
2021-05-27,30.940000534057617
2021-05-28,30.170000076293945
2021-06-01,31.040000915527344
2021-06-02,29.399999618530273
2021-06-03,29.729999542236328
2021-06-04,30.34000015258789
2021-06-07,31.31999969482422
2021-06-08,31.799999237060547
2021-06-09,31.309999465942383
2021-06-10,31.469999313354492
2021-06-11,31.389999389648438
2021-06-14,31.299999237060547
2021-06-15,31.020000457763672
2021-06-16,31.809999465942383
2021-06-17,31.530000686645508
2021-06-18,30.8700008392334
2021-06-21,31.399999618530273
2021-06-22,31.389999389648438
2021-06-23,31.43000030517578
2021-06-24,32.41999816894531
2021-06-25,33.84000015258789
2021-06-28,32.52000045776367
2021-06-29,31.059999465942383
2021-06-30,31.469999313354492
2021-07-01,31.889999389648438
2021-07-02,30.799999237060547
2021-07-06,29.299999237060547
2021-07-07,28.829999923706055
2021-07-08,28.670000076293945
2021-07-09,27.969999313354492
2021-07-12,30.020000457763672
2021-07-13,30.309999465942383
2021-07-14,29.5
2021-07-15,28.850000381469727
2021-07-16,29.469999313354492
2021-07-19,28.530000686645508
2021-07-20,30.389999389648438
2021-07-21,30.709999084472656
2021-07-22,30.670000076293945
2021-07-23,30.309999465942383
2021-07-26,29.399999618530273
2021-07-27,29.040000915527344
2021-07-28,29.780000686645508
2021-07-29,29.950000762939453
2021-07-30,30.34000015258789
2021-08-02,30.260000228881836
2021-08-03,25.770000457763672
2021-08-04,25.309999465942383
2021-08-05,25.549999237060547
2021-08-06,24.6200008392334
2021-08-09,22.8799991607666
2021-08-10,22.6200008392334
2021-08-11,21.440000534057617
2021-08-12,21.739999771118164
2021-08-13,20.989999771118164
2021-08-16,20.59000015258789
2021-08-17,20.260000228881836
2021-08-18,19.8799991607666
2021-08-19,19.649999618530273
2021-08-20,20.479999542236328
2021-08-23,21.389999389648438
2021-08-24,22.049999237060547
2021-08-25,22.6299991607666
2021-08-26,23.049999237060547
2021-08-27,23.850000381469727
2021-08-30,23.719999313354492
2021-08-31,24.40999984741211
2021-09-01,24.780000686645508
2021-09-02,24.780000686645508
2021-09-03,25.079999923706055
2021-09-07,24.270000457763672
2021-09-08,24.020000457763672
2021-09-09,23.40999984741211
2021-09-10,22.700000762939453
2021-09-13,22.489999771118164
2021-09-14,22.31999969482422
2021-09-15,22.65999984741211
2021-09-16,23.799999237060547
2021-09-17,23.860000610351562
2021-09-20,23.280000686645508
2021-09-21,23.280000686645508
2021-09-22,24.540000915527344
2021-09-23,24.290000915527344
2021-09-24,23.420000076293945
2021-09-27,23.299999237060547
2021-09-28,21.969999313354492
2021-09-29,21.760000228881836
2021-09-30,21.420000076293945
2021-10-01,22.399999618530273
2021-10-04,20.649999618530273
2021-10-05,21.31999969482422
2021-10-06,21.729999542236328
2021-10-07,21.920000076293945
2021-10-08,21.6200008392334
2021-10-11,22.3799991607666
2021-10-12,22.700000762939453
2021-10-13,22.5
2021-10-14,22.6299991607666
2021-10-15,22.850000381469727
2021-10-18,21.690000534057617
2021-10-19,22.440000534057617
2021-10-20,22.6200008392334
2021-10-21,22.219999313354492
2021-10-22,22.059999465942383
2021-10-25,21.6299991607666
2021-10-26,21.420000076293945
2021-10-27,22.1200008392334
2021-10-28,22.329999923706055
2021-10-29,22.549999237060547
2021-11-01,23.229999542236328
2021-11-02,23.25
2021-11-03,24.010000228881836
2021-11-04,23.770000457763672
2021-11-05,24.799999237060547
2021-11-08,23.299999237060547
2021-11-09,22.8700008392334
2021-11-10,22.1299991607666
2021-11-11,22.309999465942383
2021-11-12,22.09000015258789
2021-11-15,21.549999237060547
2021-11-16,22.040000915527344
2021-11-17,22.540000915527344
2021-11-18,21.559999465942383
2021-11-19,21.239999771118164
