Date,Open,High,Low,Close,Adj Close,Volume,daily_return
2022-03-15,42.0,43.36000061035156,41.209999084472656,42.060001373291016,41.40234375,11080800,0.048877870989882055
2022-03-16,42.849998474121094,43.27000045776367,41.83000183105469,43.119998931884766,42.445770263671875,12849000,0.02520211222756874
2022-03-17,42.040000915527344,42.79999923706055,41.790000915527344,42.779998779296875,42.111083984375,9449600,-0.007885032530162928
2022-03-18,42.63999938964844,43.4900016784668,42.2400016784668,43.2400016784668,42.56389236450195,7862300,0.010752712523262709
2022-03-21,42.5,43.15999984741211,42.2599983215332,42.779998779296875,42.111083984375,6251200,-0.010638321708204335
2022-03-22,43.0,43.59000015258789,42.630001068115234,43.060001373291016,42.3867073059082,5393600,0.006545149054711263
2022-03-23,42.720001220703125,43.36000061035156,42.65999984741211,42.869998931884766,42.19968032836914,4301900,-0.004412396938249352
2022-03-24,42.970001220703125,44.0,42.61000061035156,43.91999816894531,43.23325729370117,4528800,0.024492530684816494
2022-03-25,44.040000915527344,44.720001220703125,43.93000030517578,44.380001068115234,43.68606948852539,4416300,0.010473700645502682
2022-03-28,44.650001525878906,44.93000030517578,43.88999938964844,44.41999816894531,43.725440979003906,4071400,0.0009012367315135439
2022-03-29,45.529998779296875,46.189998626708984,45.060001373291016,45.33000183105469,44.6212158203125,6100100,0.02048635351073358
2022-03-30,44.959999084472656,45.689998626708984,44.77000045776367,45.56999969482422,44.857460021972656,4687200,0.005294436678092707
2022-03-31,45.689998626708984,46.38999938964844,45.599998474121094,45.79999923706055,45.083866119384766,5033300,0.005047234000792988
2022-04-01,45.91999816894531,46.2599983215332,45.470001220703125,45.90999984741211,45.19214630126953,6013000,0.002401750142679182
2022-04-04,45.849998474121094,46.099998474121094,44.9900016784668,45.93000030517578,45.211830139160156,4092400,0.00043555881943291297
2022-04-05,46.0099983215332,46.22999954223633,44.61000061035156,45.209999084472656,44.50308609008789,6874500,-0.015676075197371575
2022-04-06,44.279998779296875,44.400001525878906,42.61000061035156,43.72999954223633,43.04623031616211,7428900,-0.03273606174135113
2022-04-07,43.38999938964844,43.45000076293945,41.279998779296875,42.38999938964844,41.72718048095703,10010200,-0.03064263294409375
2022-04-08,42.34000015258789,42.43000030517578,41.18000030517578,41.2400016784668,40.59516906738281,7704000,-0.027128873806626652
2022-04-11,41.130001068115234,42.959999084472656,41.040000915527344,42.619998931884766,41.95358657836914,5991600,0.033462541041066496
2022-04-12,42.900001525878906,42.959999084472656,42.16999816894531,42.81999969482422,42.15045928955078,5368200,0.004692631244145984
2022-04-13,44.439998626708984,46.06999969482422,44.119998931884766,46.04999923706055,45.329952239990234,11063300,0.07543198826371178
2022-04-14,46.439998626708984,47.15999984741211,46.27000045776367,46.7599983215332,46.02885055541992,7226100,0.015418024526686391
2022-04-18,46.45000076293945,46.869998931884766,46.040000915527344,46.2599983215332,45.53667068481445,4808200,-0.010692855995021455
2022-04-19,46.619998931884766,47.70000076293945,46.619998931884766,47.349998474121094,46.60962677001953,6060900,0.02356246227642833
2022-04-20,47.56999969482422,48.06999969482422,47.15999984741211,47.33000183105469,46.58994674682617,5877500,-0.0004222308685384313
2022-04-21,48.93000030517578,50.099998474121094,48.220001220703125,48.380001068115234,47.62351989746094,11926000,0.022184467311183953
2022-04-22,48.38999938964844,48.900001525878906,46.810001373291016,46.849998474121094,46.11744689941406,6508300,-0.031624562848139526
2022-04-25,46.310001373291016,46.52000045776367,45.2599983215332,46.43000030517578,45.70401382446289,7064300,-0.008964786707575167
2022-04-26,46.060001373291016,46.349998474121094,44.75,45.02000045776367,44.316062927246094,5280400,-0.03036824954909978
2022-04-27,45.040000915527344,46.209999084472656,44.540000915527344,45.939998626708984,45.22167205810547,6407800,0.020435234338080033
2022-04-28,47.54999923706055,47.54999923706055,46.06999969482422,46.900001525878906,46.16666793823242,8729000,0.020896969022125678
2022-04-29,47.13999938964844,48.130001068115234,46.56999969482422,46.720001220703125,45.98948287963867,5954200,-0.003837943401737598
2022-05-02,46.400001525878906,47.060001373291016,45.2599983215332,46.529998779296875,45.80244827270508,6499800,-0.0040668995435998445
2022-05-03,46.91999816894531,47.47999954223633,46.040000915527344,47.25,46.51118850708008,5384100,0.01547385044037819
2022-05-04,46.900001525878906,48.18000030517578,46.349998474121094,48.06999969482422,47.31836700439453,4917800,0.01735450164193475
2022-05-05,47.2599983215332,48.0,46.560001373291016,47.0,46.26510238647461,4652300,-0.02225910750094362
2022-05-06,46.79999923706055,46.79999923706055,45.369998931884766,46.119998931884766,45.39885711669922,4112500,-0.018723513514338097
2022-05-09,45.439998626708984,45.72999954223633,43.45000076293945,43.83000183105469,43.14467239379883,6505500,-0.04965289582303656
2022-05-10,44.349998474121094,45.41999816894531,43.68000030517578,44.59000015258789,43.892784118652344,6243700,0.017339608423148967
2022-05-11,44.41999816894531,45.52000045776367,42.91999816894531,43.0099983215332,42.33749008178711,5743400,-0.035433934485926355
2022-05-12,42.40999984741211,43.4900016784668,41.43000030517578,42.33000183105469,41.66812515258789,6552900,-0.015810217561460282
2022-05-13,43.029998779296875,43.31999969482422,42.54999923706055,42.9900016784668,42.31780242919922,5144500,0.015591708871762755
2022-05-16,42.689998626708984,43.70000076293945,42.599998474121094,43.18000030517578,42.50483322143555,4578200,0.0044196716629896216
2022-05-17,44.459999084472656,45.15999984741211,44.04999923706055,45.11000061035156,44.4046516418457,4051100,0.044696526875255715
2022-05-18,44.52000045776367,45.349998474121094,44.02000045776367,44.22999954223633,43.53841781616211,4581200,-0.019507727088377336
2022-05-19,43.65999984741211,44.4900016784668,43.380001068115234,43.56999969482422,42.88873291015625,4295200,-0.014922106465813934
2022-05-20,44.29999923706055,44.400001525878906,41.650001525878906,42.650001525878906,41.98311996459961,4517800,-0.02111540453885008
2022-05-23,43.20000076293945,43.709999084472656,42.560001373291016,43.380001068115234,42.70170593261719,3287500,0.01711606875867
2022-05-24,42.61000061035156,42.790000915527344,41.54999923706055,41.72999954223633,41.0775032043457,3898700,-0.038036015020909475
2022-05-25,41.720001220703125,42.54999923706055,41.369998931884766,42.45000076293945,41.78624725341797,3903700,0.017253824935428153
2022-05-26,43.41999816894531,45.439998626708984,43.18000030517578,45.0,44.2963752746582,5327400,0.060070673636166694
2022-05-27,45.36000061035156,46.119998931884766,45.2599983215332,45.79999923706055,45.083866119384766,3279900,0.017777771653860075
2022-05-31,44.90999984741211,46.279998779296875,44.75,45.86000061035156,45.14292526245117,5234000,0.0013099839953834014
2022-06-01,46.400001525878906,46.459999084472656,43.97999954223633,44.150001525878906,43.45966339111328,4725000,-0.03728739025111405
2022-06-02,44.130001068115234,44.59000015258789,43.599998474121094,44.56999969482422,43.87309646606445,4494400,0.009513029846331289
2022-06-03,43.869998931884766,44.150001525878906,43.060001373291016,43.84000015258789,43.154510498046875,3647500,-0.01637873835901693
2022-06-06,44.540000915527344,44.84000015258789,43.849998474121094,44.41999816894531,43.725440979003906,3354700,0.013229914425350042
2022-06-07,43.900001525878906,44.90999984741211,43.689998626708984,44.880001068115234,44.178253173828125,2707500,0.010355806246565846
2022-06-08,43.95000076293945,44.63999938964844,43.220001220703125,43.369998931884766,42.691856384277344,4160200,-0.03364544052256335
2022-06-09,43.20000076293945,43.34000015258789,42.02000045776367,42.040000915527344,41.38265609741211,4665400,-0.03066627684401635
2022-06-10,41.41999816894531,42.09000015258789,39.93000030517578,40.13999938964844,39.51236343383789,8413000,-0.04519508509003556
2022-06-13,39.0,39.2599983215332,37.41999816894531,37.619998931884766,37.031768798828125,7051500,-0.06278021407561296
2022-06-14,37.95000076293945,38.220001220703125,36.459999084472656,37.220001220703125,36.63802719116211,8193900,-0.010632535804729781
2022-06-15,37.66999816894531,38.130001068115234,36.709999084472656,37.22999954223633,36.647865295410156,7937600,0.0002685216700319959
2022-06-16,36.130001068115234,36.29999923706055,34.709999084472656,34.97999954223633,34.433048248291016,8811600,-0.06043509026422145
2022-06-17,35.130001068115234,35.869998931884766,34.36000061035156,35.630001068115234,35.07288360595703,8812300,0.01858201321742614
2022-06-21,36.0,36.34000015258789,35.189998626708984,35.31999969482422,34.767730712890625,8449800,-0.008700536189005459
2022-06-22,35.31999969482422,35.97999954223633,34.86000061035156,35.689998626708984,35.1319465637207,6702000,0.010475686602549494
2022-06-23,36.02000045776367,36.2599983215332,34.900001525878906,35.939998626708984,35.37803649902344,6503300,0.007004733849756528
2022-06-24,36.02000045776367,37.84000015258789,35.91999816894531,37.72999954223633,37.140052795410156,6657700,0.049805372789282876
2022-06-27,37.83000183105469,37.86000061035156,36.79999923706055,36.9900016784668,36.41162109375,4198200,-0.01961310355892054
2022-06-28,37.45000076293945,38.400001525878906,36.54999923706055,36.650001525878906,36.076934814453125,5945600,-0.009191743439138533
2022-06-29,36.369998931884766,36.5099983215332,35.81999969482422,36.18000030517578,35.614288330078125,4330200,-0.012823885586578543
2022-06-30,35.290000915527344,36.31999969482422,34.880001068115234,36.119998931884766,35.55522155761719,6157000,-0.0016585133447984957
2022-07-01,36.09000015258789,36.93000030517578,35.849998474121094,36.72999954223633,36.15568542480469,4375600,0.016888204907244075
2022-07-05,35.720001220703125,36.54999923706055,35.060001373291016,36.5099983215332,35.939125061035156,6514100,-0.00598966279369606
2022-07-06,36.16999816894531,36.90999984741211,35.79999923706055,36.310001373291016,35.74225616455078,5000400,-0.005477843329519949
2022-07-07,36.709999084472656,37.099998474121094,36.34000015258789,36.720001220703125,36.145843505859375,4127200,0.011291602283038715
2022-07-08,36.709999084472656,37.08000183105469,36.27000045776367,36.70000076293945,36.12615203857422,3820000,-0.0005447781923242356
2022-07-11,36.41999816894531,37.029998779296875,36.220001220703125,36.83000183105469,36.254119873046875,5360700,0.0035422492363985647
2022-07-12,37.400001525878906,39.08000183105469,37.310001373291016,38.540000915527344,37.937381744384766,8130800,0.04642953344977796
2022-07-13,37.279998779296875,38.869998931884766,37.029998779296875,38.79999923706055,38.19331741333008,10121900,0.0067462660093351445
2022-07-14,38.310001373291016,39.290000915527344,38.099998474121094,38.459999084472656,37.85863494873047,5987800,-0.008762854008664833
2022-07-15,39.04999923706055,39.720001220703125,38.369998931884766,39.58000183105469,38.961124420166016,5121500,0.029121215620388163
2022-07-18,40.150001525878906,40.91999816894531,39.75,39.95000076293945,39.325340270996094,5433800,0.009348186333184128
2022-07-19,40.52000045776367,41.63999938964844,40.52000045776367,41.4900016784668,40.84125900268555,5068900,0.03854814023840758
2022-07-20,41.439998626708984,41.7599983215332,40.83000183105469,41.5,40.85110092163086,5162000,0.00024097981271009594
2022-07-21,40.59000015258789,40.91999816894531,40.099998474121094,40.88999938964844,40.25063705444336,7632700,-0.014698841735977575
2022-07-22,41.15999984741211,41.2599983215332,40.220001220703125,40.2400016784668,39.610801696777344,5456900,-0.015896279027846627
2022-07-25,40.27000045776367,40.66999816894531,39.65999984741211,40.619998931884766,39.98485565185547,4511000,0.009443231115126904
2022-07-26,40.20000076293945,40.369998931884766,39.4900016784668,39.599998474121094,38.98080825805664,5087000,-0.02511069197150484
2022-07-27,40.75,41.06999969482422,40.02000045776367,40.77000045776367,40.13251876831055,6018900,0.029545577983644433
2022-07-28,38.380001068115234,38.77000045776367,36.959999084472656,38.150001525878906,37.55348587036133,16592800,-0.06426292136903389
2022-07-29,37.72999954223633,38.41999816894531,37.61000061035156,38.119998931884766,37.523948669433594,7902100,-0.0007865368618428237
2022-08-01,38.0,38.4900016784668,37.34000015258789,38.310001373291016,37.71097946166992,5595500,0.004984304660577532
2022-08-02,37.95000076293945,38.40999984741211,37.560001373291016,37.619998931884766,37.031768798828125,5486700,-0.018010952580326367
2022-08-03,37.7599983215332,39.18000030517578,37.68000030517578,39.0,38.39019012451172,6452500,0.036682593614771664
2022-08-04,39.18000030517578,39.47999954223633,38.68000030517578,38.790000915527344,38.183475494384766,4965000,-0.005384569064558198
2022-08-05,38.369998931884766,39.0,38.33000183105469,38.810001373291016,38.203163146972656,4604400,0.0005156066160292294
2022-08-08,38.93000030517578,39.65999984741211,38.93000030517578,39.08000183105469,38.46894073486328,5405300,0.006956952409101325
2022-08-09,38.75,39.130001068115234,38.029998779296875,38.34000015258789,37.740509033203125,3032000,-0.018935579918372913
2022-08-10,39.150001525878906,39.65999984741211,38.97999954223633,39.279998779296875,38.66581344604492,3363200,0.02451753928458511
2022-08-11,39.849998474121094,40.04999923706055,38.880001068115234,38.970001220703125,38.360660552978516,5047900,-0.00789205931209036
2022-08-12,39.5,39.56999969482422,38.91999816894531,39.459999084472656,38.84299850463867,3207300,0.012573765537588155
2022-08-15,39.31999969482422,40.38999938964844,39.22999954223633,39.63999938964844,39.02018356323242,4722600,0.0045615700490422295
2022-08-16,39.599998474121094,40.20000076293945,39.349998474121094,39.869998931884766,39.246585845947266,4716900,0.005802183947903661
2022-08-17,39.27000045776367,39.65999984741211,38.36000061035156,38.939998626708984,38.33112716674805,5492600,-0.02332581699698988
2022-08-18,38.970001220703125,39.04999923706055,38.41999816894531,38.97999954223633,38.37050247192383,2981300,0.0010272409941010086
2022-08-19,38.47999954223633,38.61000061035156,37.630001068115234,37.880001068115234,37.28770446777344,4382700,-0.0282195419500354
2022-08-22,37.25,37.4900016784668,36.93000030517578,37.470001220703125,36.88411331176758,5254300,-0.010823706145672518
2022-08-23,37.599998474121094,37.959999084472656,37.349998474121094,37.470001220703125,36.88411331176758,4717000,0.0
2022-08-24,37.599998474121094,38.08000183105469,37.43000030517578,37.79999923706055,37.208953857421875,6097300,0.008807058554140657
2022-08-25,38.08000183105469,38.86000061035156,37.959999084472656,38.54999923706055,37.947227478027344,3446400,0.019841289369069592
2022-08-26,38.529998779296875,38.7400016784668,37.41999816894531,37.529998779296875,36.94317626953125,3998300,-0.026459145377023208
2022-08-29,37.0,37.70000076293945,36.95000076293945,37.43000030517578,36.84474182128906,4072000,-0.0026644825427035723
2022-08-30,37.70000076293945,37.869998931884766,36.9900016784668,37.20000076293945,36.61833953857422,4248700,-0.006144765074294178
2022-08-31,37.45000076293945,37.68000030517578,36.68000030517578,36.70000076293945,36.12615203857422,4097900,-0.013441010876026338
2022-09-01,36.31999969482422,36.63999938964844,35.84000015258789,36.630001068115234,36.057247161865234,3932300,-0.0019073406056480113
2022-09-02,37.09000015258789,37.5099983215332,36.5099983215332,36.7400016784668,36.16552734375,3791300,0.003003007450865125
2022-09-06,37.09000015258789,37.349998474121094,36.29999923706055,36.7400016784668,36.16552734375,4481800,0.0
2022-09-07,36.77000045776367,37.869998931884766,36.77000045776367,37.790000915527344,37.19911193847656,5394700,0.028579276195876746
2022-09-08,37.29999923706055,37.779998779296875,36.970001220703125,37.65999984741211,37.071144104003906,5087700,-0.003440077674012776
2022-09-09,37.84000015258789,38.459999084472656,37.77000045776367,38.369998931884766,37.77003860473633,5733100,0.018852790158611077
2022-09-12,38.72999954223633,39.13999938964844,38.59000015258789,38.77000045776367,38.163787841796875,6078000,0.01042490957399167
2022-09-13,37.880001068115234,38.119998931884766,37.2599983215332,37.4900016784668,36.903804779052734,4348500,-0.03301514692323626
2022-09-14,37.310001373291016,38.06999969482422,36.65999984741211,38.029998779296875,37.43535614013672,4203700,0.014403700763822025
2022-09-15,37.77000045776367,37.81999969482422,36.880001068115234,36.900001525878906,36.323028564453125,9367100,-0.029713289530882814
2022-09-16,36.40999984741211,36.41999816894531,34.65999984741211,34.72999954223633,34.186954498291016,12677800,-0.05880770823863901
2022-09-19,34.66999816894531,36.060001373291016,34.61000061035156,35.880001068115234,35.318973541259766,7935300,0.03311260273345895
2022-09-20,35.56999969482422,35.619998931884766,34.720001220703125,35.09000015258789,34.54132843017578,4953900,-0.022017772123970047
2022-09-21,34.54999923706055,35.27000045776367,34.119998931884766,34.119998931884766,33.58649444580078,6164900,-0.02764323283932657
2022-09-22,34.0,34.06999969482422,32.7599983215332,33.0,32.4840087890625,6564500,-0.03282526726679935
2022-09-23,32.400001525878906,32.599998474121094,31.56999969482422,32.04999923706055,31.548858642578125,7767500,-0.028788015437283265
2022-09-26,31.780000686645508,32.33000183105469,31.299999237060547,31.3700008392334,30.87949562072754,6957700,-0.021216711179123826
2022-09-27,31.860000610351562,32.060001373291016,31.209999084472656,31.5,31.007461547851562,6169600,0.004144042010781002
2022-09-28,31.510000228881836,32.54999923706055,31.450000762939453,32.43000030517578,31.922922134399414,6910300,0.02952388040972287
2022-09-29,31.93000030517578,32.08000183105469,31.399999618530273,31.639999389648438,31.14527130126953,5638400,-0.024360264698071066
2022-09-30,31.350000381469727,31.610000610351562,30.790000915527344,30.84000015258789,30.3577823638916,6907600,-0.02528438200972838
2022-10-03,30.84000015258789,31.3700008392334,30.200000762939453,31.219999313354492,30.73183822631836,5734600,0.012321580606351246
2022-10-04,32.04999923706055,33.31999969482422,32.04999923706055,33.189998626708984,32.6710319519043,7459700,0.06310047942154129
2022-10-05,32.4900016784668,33.279998779296875,32.310001373291016,32.9900016784668,32.47416305541992,4884300,-0.006025793638051891
2022-10-06,32.91999816894531,33.220001220703125,32.400001525878906,32.540000915527344,32.03120040893555,4264300,-0.013640463827456317
2022-10-07,32.2599983215332,32.41999816894531,31.420000076293945,31.8700008392334,31.37167739868164,4428800,-0.020590018539234145
2022-10-10,31.850000381469727,32.290000915527344,31.6299991607666,31.65999984741211,31.164958953857422,4906600,-0.00658933349967783
2022-10-11,32.40999984741211,32.68000030517578,30.920000076293945,31.40999984741211,30.918869018554688,5624600,-0.007896366418036815
2022-10-12,31.15999984741211,31.780000686645508,31.010000228881836,31.59000015258789,31.096054077148438,4365500,0.005730644885083569
2022-10-13,31.09000015258789,32.79999923706055,30.649999618530273,32.43000030517578,31.922922134399414,6616000,0.026590771137699365
2022-10-14,32.959999084472656,33.310001373291016,32.290000915527344,32.7599983215332,32.24776077270508,5843000,0.01017571752792712
2022-10-17,33.59000015258789,33.619998931884766,32.38999938964844,32.720001220703125,32.2083854675293,4665700,-0.0012210244752594024
2022-10-18,33.380001068115234,33.619998931884766,32.97999954223633,33.310001373291016,32.789161682128906,4766200,0.01803183258549601
2022-10-19,33.97999954223633,34.22999954223633,32.7599983215332,33.119998931884766,32.60212707519531,8804100,-0.005704159464239522
2022-10-20,33.439998626708984,33.689998626708984,32.790000915527344,32.810001373291016,32.29697799682617,4843600,-0.009359790472116436
2022-10-21,32.650001525878906,33.41999816894531,32.380001068115234,33.099998474121094,32.58244323730469,5450600,0.00883876010029705
2022-10-24,33.279998779296875,33.81999969482422,32.970001220703125,33.720001220703125,33.1927490234375,5841100,0.018731124050085146
2022-10-25,33.54999923706055,34.790000915527344,33.369998931884766,34.619998931884766,34.07867431640625,7783900,0.02669032602099919
2022-10-26,34.599998474121094,35.33000183105469,34.310001373291016,34.369998931884766,33.832584381103516,9204500,-0.00722122970564798
2022-10-27,35.31999969482422,36.09000015258789,34.95000076293945,35.290000915527344,34.73820495605469,10819500,0.026767703133461662
2022-10-28,35.58000183105469,36.33000183105469,34.970001220703125,36.22999954223633,35.66349792480469,7855100,0.026636176794987865
2022-10-31,36.20000076293945,36.560001373291016,35.709999084472656,36.349998474121094,35.78162384033203,6316700,0.0033122358265700313
2022-11-01,36.84000015258789,37.09000015258789,36.54999923706055,36.939998626708984,36.362396240234375,5401700,0.016231024128304572
2022-11-02,36.70000076293945,37.59000015258789,36.4900016784668,36.5,35.92927932739258,7322300,-0.011911121312807249
2022-11-03,35.959999084472656,37.25,35.47999954223633,36.959999084472656,36.38208770751953,5130500,0.012602768232585548
2022-11-04,37.709999084472656,38.0,36.810001373291016,37.08000183105469,36.500213623046875,4658300,0.0032468152041458254
2022-11-07,37.310001373291016,37.70000076293945,36.790000915527344,37.400001525878906,36.815208435058594,5061200,0.008629944341279838
2022-11-08,37.40999984741211,37.630001068115234,37.029998779296875,37.439998626708984,36.854583740234375,4413300,0.001069539107601214
2022-11-09,37.09000015258789,37.7599983215332,36.91999816894531,37.20000076293945,36.61833953857422,3366200,-0.006410171481661453
2022-11-10,38.400001525878906,39.20000076293945,37.83000183105469,38.81999969482422,38.21300506591797,5576700,0.04354827519319682
2022-11-11,39.08000183105469,39.2599983215332,38.310001373291016,38.36000061035156,37.760196685791016,8221900,-0.011849588362544461
2022-11-14,38.08000183105469,38.310001373291016,37.7400016784668,37.75,37.15973663330078,8240200,-0.01590193127135342
2022-11-15,38.279998779296875,38.970001220703125,38.06999969482422,38.63999938964844,38.03582000732422,7344400,0.023576145941743176
2022-11-16,38.36000061035156,38.400001525878906,37.779998779296875,37.9900016784668,37.3959846496582,4646400,-0.016821915697960765
2022-11-17,37.400001525878906,37.709999084472656,37.29999923706055,37.630001068115234,37.0416145324707,3734000,-0.009476154204987375
2022-11-18,38.27000045776367,38.65999984741211,37.709999084472656,38.11000061035156,37.51410675048828,3166700,0.012755713377541555
2022-11-21,38.060001373291016,38.43000030517578,37.66999816894531,37.75,37.15973663330078,3017500,-0.009446316276286892
2022-11-22,37.81999969482422,38.2400016784668,37.38999938964844,38.16999816894531,37.57316589355469,3034900,0.011125731711548514
2022-11-23,38.27000045776367,38.939998626708984,38.13999938964844,38.630001068115234,38.025978088378906,4029000,0.012051478337147481
2022-11-25,38.599998474121094,39.58000183105469,38.56999969482422,39.220001220703125,38.60675048828125,2326000,0.015273043037907552
2022-11-28,38.959999084472656,39.13999938964844,38.470001220703125,38.56999969482422,37.966915130615234,4533400,-0.016573147171768166
2022-11-29,38.630001068115234,39.380001068115234,38.630001068115234,39.25,38.63628005981445,4628800,0.0176302163843558
2022-11-30,39.279998779296875,39.939998626708984,38.81999969482422,39.90999984741211,39.28596115112305,4794100,0.016815311678629374
2022-12-01,40.0,40.20000076293945,39.709999084472656,40.08000183105469,39.45330810546875,5185200,0.00425971388868307
2022-12-02,39.63999938964844,39.90999984741211,39.40999984741211,39.75,39.12846374511719,5312600,-0.00823364062357379
2022-12-05,39.52000045776367,40.380001068115234,39.150001525878906,39.5,38.88237380981445,5466000,-0.006289281810442748
